"url_stazione","url_sensore","id_parametro","data_inizio_sensore","data_fine_sensore","quota_da_pc","altezza_supporto","note_sensore","copy_url_stazione","codice_istat_comune","codice_stazione","denominazione","indirizzo_localita","nazione","longitudine_e_wgs84_d","latitudine_n_wgs84_d","quota_stazione","esposizione","note","tipo_staz","data_inizio","data_fine","sigla_prov","comune","fk_id_punto_misura_meteo"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-005094-900-2001-05-11/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-005094-900-000TERMA-2001-06-08/","TERMA","2001-06-08","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-005094-900-2001-05-11/","005094","244","ROCCAVERANO","REGIONE CARAMELLO - BRIC DEGLI OLMI","ITALIA","8.30111","44.61056","640","SE","","PT","2001-05-27","","AT","ROCCAVERANO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-005094-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-005097-900-1995-11-08/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-005097-900-000TERMA-1995-11-08/","TERMA","1995-11-08","","0.0","3.68","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-005097-900-1995-11-08/","005097","204","SAN DAMIANO BORBORE","PONTE DI LAVEZZOLE","ITALIA","8.08167","44.84194","154","N","","HIPT","1995-11-08","","AT","SAN DAMIANO D'ASTI","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-005097-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-005104-900-1989-04-05/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-005104-900-000TERMA-1989-04-05/","TERMA","1989-04-05","","0.0","3.15","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-005104-900-1989-04-05/","005104","135","SEROLE BRIC PUSCHERA","BRIC PUSCHERA","ITALIA","8.25806","44.56306","765","W","","HPT","1989-04-06","","AT","SEROLE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-005104-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006001-900-1988-01-26/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006001-900-000TERMA-1988-01-26/","TERMA","1988-01-26","","0.0","1.51","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006001-900-1988-01-26/","006001","101","ACQUI TERME","STRADA PIAN D'ENDICE","ITALIA","8.47972","44.67861","215","SSE","","BHPRT","1988-01-27","","AL","ACQUI TERME","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006001-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006003-900-1988-05-11/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006003-900-000TERMA-1988-05-11/","TERMA","1988-05-11","","0.0","1.51","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006003-900-1988-05-11/","006003","115","ALESSANDRIA LOBBI","LOBBI - DEPURATORE COMUNALE","ITALIA","8.70389","44.93694","90","N","","BGHPRTVW","1988-05-11","","AL","ALESSANDRIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006003-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006009-900-1998-04-08/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006009-900-000TERMA-1998-04-08/","TERMA","1998-04-08","","0.0","9.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006009-900-1998-04-08/","006009","213","ARQUATA SCRIVIA","ARQUATA SCRIVIA","ITALIA","8.88083","44.6825","325","ENE","","BHPRTV","1998-04-09","","AL","ARQUATA SCRIVIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006009-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006012-900-1998-10-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006012-900-000TERMA-1998-10-09/","TERMA","1998-10-09","","0.0","1.38","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006012-900-1998-10-09/","006012","212","BASALUZZO","BASALUZZO","ITALIA","8.68083","44.76194","128","WSW","","HPTV","1998-10-10","","AL","BASALUZZO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006012-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006022-900-1989-07-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006022-900-000TERMA-1989-07-06/","TERMA","1989-07-06","","0.0","2.92","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006022-900-1989-07-06/","006022","141","CAPANNE MARCAROLO","CAPANNE MARCAROLO - CASCINA VIOLA","ITALIA","8.76833","44.56306","780","SSW","","HNPT","1989-07-06","","AL","BOSIO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006022-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006022-901-2010-08-04/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006022-901-000TERMA-2010-08-04/","TERMA","2010-08-04","","0.0","4.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006022-901-2010-08-04/","006022","S6159","BRIC CASTELLARO","BRIC CASTELLARO","ITALIA","8.79028","44.64278","415","SE","","BHNPTV","2010-08-04","","AL","BOSIO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006022-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006024-900-1993-07-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006024-900-000TERMA-1993-07-09/","TERMA","1993-07-09","","0.0","1.54","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006024-900-1993-07-09/","006024","227","BRIGNANO FRASCATA","MONTE CUCCO","ITALIA","9.03028","44.80333","512","SE","","HPT","1993-07-09","","AL","BRIGNANO-FRASCATA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006024-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006025-900-1988-05-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006025-900-000TERMA-1988-05-10/","TERMA","1988-05-10","","0.0","8.9","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006025-900-1988-05-10/","006025","121","CAPANNE DI COSOLA","CAPANNE DI COSOLA","ITALIA","9.2","44.67556","1550","S","","HPRTV","1988-05-10","","AL","CABELLA LIGURE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006025-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006025-901-2006-11-14/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006025-901-000TERMA-2006-11-14/","TERMA","2006-11-14","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006025-901-2006-11-14/","006025","S4103","CABELLA LIGURE","PONTE SUL BORBERA","ITALIA","9.09194","44.67389","480","NNE","","PT","2006-11-16","","AL","CABELLA LIGURE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006025-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006034-900-2001-05-30/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006034-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006034-900-2001-05-30/","006034","S2562","PIANI DI CARREGA","PIANI DI CARREGA","ITALIA","9.1875","44.61361","1245","WSW","","GNPT","2001-10-01","","AL","CARREGA LIGURE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006034-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006038-900-2006-11-14/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006038-900-000TERMA-2006-11-14/","TERMA","2006-11-14","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006038-900-2006-11-14/","006038","S4109","LAVAGNINA LAGO","DIGA LAVAGNINA","ITALIA","8.75408","44.60649","343","NW","","PT","2006-11-16","","AL","CASALEGGIO BOIRO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006038-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006039-900-1988-05-20/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006039-900-000TERMA-1988-05-20/","TERMA","1988-05-20","","18.45","2.0","Sensore installato sul tetto del'Istituto","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006039-900-1988-05-20/","006039","119","CASALE MONFERRATO","ISTITUTO DI PIOPPICOLTURA","ITALIA","8.50417","45.13222","118","N","Stazione installata su torretta dell'Istituto","BHPRTV","1988-05-21","","AL","CASALE MONFERRATO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006039-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006067-900-1999-11-23/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006067-900-000TERMA-1999-11-23/","TERMA","1999-11-23","","0.0","3.58","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006067-900-1999-11-23/","006067","334","CALDIROLA","CALDIROLA COLONIA PROVINCIALE","ITALIA","9.15139","44.71806","1190","NNE","","HPT","1999-11-24","","AL","FABBRICA CURONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006067-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006079-900-2003-01-29/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006079-900-000TERMA-2003-01-29/","TERMA","2003-01-29","","0.0","3.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006079-900-2003-01-29/","006079","S3216","GARBAGNA","RAMERO SUPERIORE - SAN FERMO","ITALIA","8.99194","44.78417","410","ESE","","PT","2003-02-20","","AL","GARBAGNA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006079-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006081-900-2001-02-15/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006081-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006081-900-2001-02-15/","006081","306","GAVI","GAVI","ITALIA","8.76693","44.6948","153","S","","PT","2001-10-01","","AL","GAVI","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006081-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006087-900-1993-06-30/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006087-900-000TERMA-1993-06-30/","TERMA","1993-06-30","","0.0","1.42","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006087-900-1993-06-30/","006087","220","ISOLA S. ANTONIO","STICOZZA","ITALIA","8.85389","45.02083","77","N","","BGHPRTV","1993-06-30","","AL","ISOLA SANT'ANTONIO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006087-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006114-900-1998-02-24/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006114-900-000TERMA-1998-02-24/","TERMA","1998-02-24","","0.0","1.48","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006114-900-1998-02-24/","006114","225","NOVI LIGURE","DEPURATORE","ITALIA","8.75722","44.78556","162","N","","PT","1998-02-25","","AL","NOVI LIGURE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006114-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006121-900-1997-10-29/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006121-900-000TERMA-1997-10-29/","TERMA","1997-10-29","","3.0","3.5","Sensore installato sul tetto di una struttura","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006121-900-1997-10-29/","006121","230","OVADA","CAPPELLETTE","ITALIA","8.63556","44.64722","230","ESE","","HPT","1997-10-30","","AL","OVADA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006121-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006136-900-1989-10-05/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006136-900-000TERMA-1989-10-05/","TERMA","1989-10-05","","0.0","8.3","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006136-900-1989-10-05/","006136","127","PONZONE BRIC BERTON","BRIC BERTON","ITALIA","8.53917","44.51833","773","ESE","","BHNPRTV","1989-10-05","","AL","PONZONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006136-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006136-901-2001-05-29/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006136-901-000TERMA-2001-05-29/","TERMA","2001-05-29","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006136-901-2001-05-29/","006136","243","PONZONE CIMAFERLE","CIMAFERLE - VASCA ACQUEDOTTO","ITALIA","8.49222","44.55361","693","SE","","PT","2001-05-30","","AL","PONZONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006136-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006146-900-1996-08-27/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006146-900-000TERMA-1997-06-24/","TERMA","1997-06-24","","0.0","3.64","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006146-900-1996-08-27/","006146","222","ROCCAFORTE LIGURE","CORTI","ITALIA","9.02306","44.67861","770","ESE","","PT","1996-08-28","","AL","ROCCAFORTE LIGURE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006146-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006154-900-1998-02-26/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006154-900-000TERMA-1998-02-26/","TERMA","1998-02-26","","0.0","3.71","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006154-900-1998-02-26/","006154","176","SAN SALVATORE MONFERRATO","CAMPANONE","ITALIA","8.56639","44.99306","251","E","","PT","1998-02-27","","AL","SAN SALVATORE MONFERRATO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006154-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006157-900-1998-07-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006157-900-000TERMA-1998-07-10/","TERMA","1998-07-10","","0.0","1.4","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006157-900-1998-07-10/","006157","229","SARDIGLIANO","CAMPO SPORTIVO","ITALIA","8.90667","44.75611","320","SE","","HPTV","1998-07-11","","AL","SARDIGLIANO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006157-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006159-900-1997-10-17/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006159-900-000TERMA-1997-10-17/","TERMA","1997-10-17","","0.0","3.73","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006159-900-1997-10-17/","006159","211","CREA","SANTUARIO DI CREA","ITALIA","8.27778","45.09361","385","SE","","GHPTV","1997-10-18","","AL","SERRALUNGA DI CREA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006159-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006161-900-2005-08-02/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006161-900-000TERMA-2005-08-02/","TERMA","2005-08-02","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006161-900-2005-08-02/","006161","S4121","SEZZADIO","DEPURATORE COMUNALE","ITALIA","8.56722","44.78278","110","N","","PT","2005-08-03","","AL","SEZZADIO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006161-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006166-900-1998-03-11/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006166-900-000TERMA-1998-03-11/","TERMA","1998-03-11","2010-07-26","0.0","1.38","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006166-900-1998-03-11/","006166","223","SPINETO SCRIVIA","SPINETO SCRIVIA","ITALIA","8.86889","44.83194","187","SW","","BHPRTV","1998-03-12","2010-07-26","AL","SPINETO SCRIVIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006166-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006174-900-1998-04-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006174-900-000TERMA-1998-04-09/","TERMA","1998-04-09","","0.0","1.47","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006174-900-1998-04-09/","006174","217","CASTELLAR PONZANO","CASTELLAR PONZANO","ITALIA","8.84667","44.82722","146","W","","HPRT","1998-04-10","","AL","TORTONA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006174-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006179-900-1998-02-25/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-006179-900-000TERMA-1998-02-25/","TERMA","1998-02-25","","0.0","3.81","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-006179-900-1998-02-25/","006179","175","VIGNALE MONFERRATO","CASCINA PERVASINO","ITALIA","8.4083","45.01835","221","N","","PT","1998-02-26","","AL","VIGNALE MONFERRATO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-006179-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009015-900-2001-09-20/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009015-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","3.88","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009015-900-2001-09-20/","009015","399","CAIRO MONTENOTTE","PASSERELLA G. MILANO","ITALIA","8.27223","44.40233","324","ENE","","PT","2004-01-01","","SV","CAIRO MONTENOTTE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009015-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009015-901-2001-09-20/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009015-901-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","3.9","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009015-901-2001-09-20/","009015","S2582","MONTENOTTE INFERIORE","MONTENOTTE INFERIORE","ITALIA","8.41176","44.41259","564","NE","","PT","2004-01-01","","SV","CAIRO MONTENOTTE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009015-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009017-900-2002-02-24/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009017-900-000TERMA-2002-02-27/","TERMA","2002-02-27","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009017-900-2002-02-24/","009017","203","CALIZZANO","PIANO","ITALIA","8.11833","44.23611","647","W","","PT","2004-01-01","","SV","CALIZZANO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009017-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009017-901-2002-05-15/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009017-901-000TERMA-2002-05-15/","TERMA","2002-05-15","","0.0","9.55","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009017-901-2002-05-15/","009046","S2892","SETTEPANI","MONTE SETTEPANI","ITALIA","8.19472","44.23611","1375","SSW","","HNPRTV","2003-01-01","","SV","OSIGLIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009017-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009036-900-2002-02-27/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009036-900-000TERMA-2002-02-27/","TERMA","2002-02-27","","0.0","3.67","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009036-900-2002-02-27/","009036","S2588","MALLARE","DEPURATORE COMUNALE - VIA AL PONTE","ITALIA","8.29944","44.28694","467","W","","PT","2004-01-01","","SV","MALLARE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009036-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009040-900-2002-02-27/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009040-900-000TERMA-2005-08-02/","TERMA","2005-08-02","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009040-900-2002-02-27/","009040","S2598","MURIALDO BORMIDA DI MILLESIMO","BORGATA AZZINI","ITALIA","8.15981","44.31321","523","NW","","IPT","2005-08-02","","SV","MURIALDO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009040-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009046-900-2002-02-27/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009046-900-000TERMA-2002-02-27/","TERMA","2002-02-27","","0.0","3.78","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009046-900-2002-02-27/","009046","S2587","OSIGLIA","BARBERIS","ITALIA","8.20254","44.28647","620","W","","PT","2004-01-01","","SV","OSIGLIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009046-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009055-900-2001-02-15/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009055-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009055-900-2001-02-15/","009055","305","SASSELLO","SASSELLO CAMPO SPORTIVO","ITALIA","8.48361","44.47361","385","E","","PT","2004-01-01","","SV","SASSELLO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009055-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009055-901-2001-05-29/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-009055-901-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","3.91","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-009055-901-2001-05-29/","009055","S2047","PIAMPALUDO","BUSCHIAZZI PIAMPALUDO","ITALIA","8.57889","44.45639","882","NNW","","PT","2004-01-01","","SV","SASSELLO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-009055-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-010006-900-2001-07-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-010006-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","3.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-010006-900-2001-07-09/","010006","397","BUSALLA","CAMPO SPORTIVO - VIA SCRIVIA","ITALIA","8.94892","44.57129","358","N","","PT","2004-01-01","","GE","BUSALLA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-010006-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-010051-900-2001-07-12/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-010051-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-010051-900-2001-07-12/","010051","398","ROSSIGLIONE","GHIDOMO","ITALIA","8.65776","44.57232","436","SE","","PT","2004-01-01","","GE","ROSSIGLIONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-010051-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-010066-900-2001-05-31/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-010066-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","4.53","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-010066-900-2001-05-31/","010066","S2589","ALPE VOBBIA","PASSO DELL'INCISA","ITALIA","9.07492","44.57032","1082","SW","","PT","2004-01-01","","GE","VOBBIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-010066-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-215000-900-2005-06-22/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-215000-900-000TERMA-2005-06-22/","TERMA","2005-06-22","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-215000-900-2005-06-22/","215000","S4112","MONCENISIO LAGO","HAUTE MAURIENNE - LANSLEBOURG-MONT-CENIS - PASSO DEL MONCENISIO","FRANCIA","6.94361","45.22194","2000","N","","PT","2006-01-01","","F","NAZIONE: FRANCIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-215000-900/"
